# started on Mon Apr 19 15:14:57 2021

770,,cs,51.48%,24508983793,100.00,,
0,,migrations,100.00%,24508983793,100.00,,
96,,faults,0.70%,24508983793,100.00,,
0,,fp_arith_inst_retired.scalar_single,0.00%,16343338428,66.68,1.3,GFLOPs
32230842532,,fp_arith_inst_retired.scalar_double,0.01%,16339637992,66.66,,
0,,fp_arith_inst_retired.128b_packed_double,0.00%,16337701171,66.66,,
0,,fp_arith_inst_retired.128b_packed_single,0.00%,16341799843,66.67,,
0,,fp_arith_inst_retired.256b_packed_double,0.00%,16339186761,66.66,,
0,,fp_arith_inst_retired.256b_packed_single,0.00%,16338788524,66.66,,
24593900514,ns,duration_time,0.21%,24593900514,100.00,,
