# started on Tue Apr 20 16:33:18 2021

3402,,cs,47.54%,19693170846,100.00,,
0,,migrations,0.00%,19693170846,100.00,,
96,,faults,1.20%,19693170846,100.00,,
0,,fp_arith_inst_retired.scalar_single,0.00%,13136385755,66.68,1.3,GFLOPs
23949423451,,fp_arith_inst_retired.scalar_double,0.01%,13144109958,66.72,,
694517870,,fp_arith_inst_retired.128b_packed_double,0.04%,13138062284,66.69,,
0,,fp_arith_inst_retired.128b_packed_single,0.00%,13124598260,66.63,,
74310518,,fp_arith_inst_retired.256b_packed_double,0.11%,13123943082,66.62,,
0,,fp_arith_inst_retired.256b_packed_single,0.00%,13129682903,66.65,,
20040007928,ns,duration_time,0.53%,20040007927,100.00,,
