# t Temp Pres Epot Etot
0.000000 1.964599 29.112888 -2718.939390 -1245.490033
0.050000 1.989708 28.070258 -2814.948377 -1322.667305
0.100000 2.005811 28.743818 -2756.637717 -1252.279652
0.150000 2.017682 29.100859 -2723.324364 -1210.062505
0.200000 2.009311 28.409423 -2783.712453 -1276.729450
0.250000 2.007853 28.150042 -2803.031000 -1297.141254
0.300000 1.971439 28.000586 -2816.397570 -1337.818463
0.350000 1.991566 28.349346 -2788.692571 -1295.017767
0.400000 1.972758 29.884380 -2652.986286 -1173.418012
0.450000 1.986625 30.452206 -2602.865984 -1112.897116
0.500000 1.975876 29.118925 -2721.051384 -1239.144079
0.550000 2.040898 28.593763 -2769.808325 -1239.135042
0.600000 2.004818 27.845972 -2831.813782 -1328.200393
0.650000 1.989556 28.047627 -2814.223551 -1322.056259
0.700000 2.002438 28.852742 -2742.414912 -1240.586562
0.750000 1.978859 29.163753 -2714.518974 -1230.374734
0.800000 2.034437 28.026415 -2817.977096 -1292.149668
0.850000 1.962018 28.289701 -2791.378659 -1319.865499
0.900000 2.011860 30.072488 -2639.945869 -1131.050822
0.950000 1.996227 29.905706 -2652.975707 -1155.805338
1.000000 2.015649 29.710779 -2674.276536 -1162.539529
1.050000 1.993598 29.062288 -2728.733342 -1233.534945
1.100000 2.025510 28.853908 -2745.047120 -1225.914266
1.150000 1.991695 29.039772 -2726.950488 -1233.178929
1.200000 1.976234 28.471701 -2773.969564 -1291.794419
1.250000 1.991690 28.784887 -2749.322000 -1255.554631
1.300000 1.988453 29.103898 -2716.515299 -1225.175402
1.350000 1.994680 29.185328 -2712.869443 -1216.859385
1.400000 2.007387 28.347731 -2787.629353 -1282.089290
1.450000 1.981746 29.280080 -2706.823087 -1220.513669
1.500000 2.032783 28.826652 -2751.365820 -1226.778939
1.550000 1.991635 28.168822 -2807.015370 -1313.288990
1.600000 2.000804 28.615089 -2763.929358 -1263.326164
1.650000 2.009934 28.810270 -2749.632736 -1242.182322
1.700000 1.998084 28.147278 -2805.636471 -1307.073631
1.750000 2.018458 28.872370 -2744.874936 -1231.031272
1.800000 1.968569 29.893456 -2648.400998 -1171.974406
1.850000 2.023078 28.767360 -2753.083899 -1235.775300
1.900000 1.978881 28.116907 -2803.465872 -1319.305353
1.950000 1.997994 28.567605 -2772.629134 -1274.133819
2.000000 2.014258 28.576257 -2772.882087 -1262.188890
2.050000 1.998200 29.743622 -2667.436422 -1168.786240
2.100000 1.977895 29.253675 -2708.165772 -1224.744571
2.150000 2.019567 28.379306 -2790.785128 -1276.109730
2.200000 1.993424 28.122559 -2810.824449 -1315.756589
2.250000 2.021184 27.612080 -2857.094047 -1341.206057
2.300000 1.976729 29.021279 -2732.182749 -1249.635845
2.350000 2.006977 29.842902 -2658.738024 -1153.504900
2.400000 2.000370 29.642497 -2674.676886 -1174.399732
2.450000 1.999702 28.424650 -2785.665457 -1285.888695
2.500000 2.005981 28.944180 -2739.992817 -1235.507166
2.550000 2.015959 28.895207 -2743.237940 -1231.268559
2.600000 1.997416 28.099642 -2809.788701 -1311.726558
2.650000 1.999500 28.572360 -2766.046840 -1266.422153
2.700000 1.991613 29.124036 -2720.174990 -1226.465055
2.750000 2.007997 29.665900 -2675.975184 -1169.977192
2.800000 2.013268 28.018201 -2819.538315 -1309.587629
2.850000 1.979431 29.144968 -2717.087415 -1232.513963
2.900000 2.001804 28.040842 -2817.679209 -1316.326256
2.950000 1.980435 29.416080 -2694.421196 -1209.094764
3.000000 1.984736 28.700321 -2756.065814 -1267.513552
3.050000 2.026072 28.966476 -2739.702121 -1220.147896
3.100000 1.993394 29.686984 -2676.513746 -1181.468294
3.150000 2.030688 28.762124 -2757.772181 -1234.756263
3.200000 1.970945 28.195474 -2796.728154 -1318.519555
3.250000 2.013385 28.281842 -2799.978302 -1289.939648
3.300000 1.984860 28.679215 -2760.147229 -1271.502101
3.350000 2.005095 28.662960 -2767.497667 -1263.676783
3.400000 2.001435 28.583023 -2771.612729 -1270.536141
3.450000 2.006942 29.299771 -2704.947711 -1199.741461
3.500000 1.996283 28.563826 -2772.179026 -1274.967002
3.550000 2.009315 29.612062 -2678.197280 -1171.211320
3.600000 2.003494 28.874663 -2740.378722 -1237.757989
3.650000 1.987765 28.647087 -2760.237142 -1269.413301
3.700000 1.971718 29.119191 -2717.693055 -1238.904321
3.750000 2.012739 29.016020 -2728.334528 -1218.780534
3.800000 2.000336 28.672794 -2757.471988 -1257.220105
3.850000 1.989532 28.411815 -2782.620585 -1290.471580
3.900000 1.994299 28.147532 -2800.206848 -1304.482717
3.950000 1.983179 29.344526 -2702.731690 -1215.347327
4.000000 1.988972 30.367885 -2607.447695 -1115.718415
4.050000 2.012968 28.454554 -2781.138332 -1271.412508
4.100000 1.995509 28.189579 -2801.603999 -1304.972092
4.150000 1.990259 28.867591 -2744.213121 -1251.518562
4.200000 1.984659 29.683343 -2671.672402 -1183.178464
4.250000 1.994666 30.079642 -2637.345656 -1141.346362
4.300000 2.023088 28.953309 -2739.360325 -1222.044340
4.350000 1.998164 27.867867 -2830.910981 -1332.287949
4.400000 1.989873 28.470681 -2778.862002 -1286.457599
4.450000 1.993835 29.352125 -2703.740454 -1208.364153
4.500000 2.011089 29.598830 -2678.576190 -1170.259633
4.550000 2.034113 27.976587 -2823.430547 -1297.845885
4.600000 1.977760 28.263740 -2792.943068 -1309.622822
4.650000 1.991304 29.595964 -2677.472974 -1183.994964
4.700000 1.988154 28.901126 -2740.297185 -1249.181630
4.750000 2.007133 28.378227 -2787.621966 -1282.272420
4.800000 2.001714 28.590938 -2765.839670 -1264.554508
4.850000 1.985736 28.618895 -2763.699216 -1274.397531
4.900000 2.014327 28.355953 -2787.626101 -1276.881170
4.950000 2.002749 29.687737 -2669.756985 -1167.694982
5.000000 1.980920 29.207986 -2716.128773 -1230.439033
5.050000 2.011215 28.506757 -2779.036676 -1270.625724
5.100000 1.988554 28.869728 -2744.241879 -1252.826063
5.150000 1.989775 28.653403 -2759.765903 -1267.434820
5.200000 2.010859 29.200606 -2711.190697 -1203.046791
5.250000 1.985087 28.678956 -2755.973818 -1267.158549
5.300000 1.994065 29.038126 -2727.909630 -1232.360860
5.350000 2.023511 28.260756 -2796.699063 -1279.065993
5.400000 2.020434 29.166365 -2721.662570 -1206.336969
5.450000 1.983256 28.859002 -2745.863307 -1258.421564
5.500000 2.020282 28.778360 -2755.755061 -1240.543908
5.550000 1.993829 29.536289 -2689.449458 -1194.077842
5.600000 1.997324 28.921576 -2743.545549 -1245.552630
5.650000 2.007502 30.254298 -2623.731156 -1118.104582
5.700000 2.000782 29.153202 -2719.103584 -1218.517234
5.750000 2.016780 28.274608 -2800.831189 -1288.246472
5.800000 1.969749 28.720655 -2754.335244 -1277.023171
5.850000 1.975713 29.599598 -2680.991542 -1199.206488
5.900000 2.010881 29.325663 -2706.593795 -1198.433185
5.950000 2.024318 27.921115 -2824.872393 -1306.633942
6.000000 2.001637 28.354563 -2788.466172 -1287.238442
6.050000 2.001858 28.068729 -2815.338370 -1313.945078
6.100000 1.993298 29.737798 -2663.282738 -1168.309559
6.150000 2.010467 29.096634 -2723.563545 -1215.713349
6.200000 2.000502 29.147616 -2715.411496 -1215.034623
6.250000 2.003928 30.146474 -2629.257246 -1126.311147
6.300000 1.994170 28.795913 -2750.258471 -1254.630810
6.350000 2.002803 29.234964 -2711.930924 -1209.828753
6.400000 2.016865 29.128911 -2723.655764 -1211.007335
6.450000 1.993610 28.633104 -2763.282969 -1268.075652
6.500000 2.003822 29.442522 -2696.411744 -1193.545129
6.550000 1.997454 27.693124 -2846.964428 -1348.874218
6.600000 2.004691 27.248725 -2885.297451 -1381.779295
6.650000 1.972253 29.746195 -2662.807487 -1183.617966
6.700000 1.992305 29.027059 -2729.154827 -1234.926203
6.750000 1.999698 28.732556 -2753.899864 -1254.126216
6.800000 2.010035 29.067222 -2725.857369 -1218.331251
6.850000 2.006954 29.039410 -2730.310730 -1225.095298
6.900000 1.973645 28.538829 -2770.071690 -1289.837834
6.950000 2.005421 29.315583 -2707.276900 -1203.211309
7.000000 2.004985 29.271515 -2709.807352 -1206.068487
7.050000 2.001513 27.736765 -2846.767502 -1345.632724
7.100000 1.980154 27.843716 -2829.236618 -1344.120980
7.150000 2.001309 29.619167 -2681.032939 -1180.050986
7.200000 1.989058 28.957693 -2737.848684 -1246.055068
7.250000 1.992314 28.407299 -2785.188603 -1290.953270
7.300000 2.030417 29.306072 -2711.277674 -1188.464621
7.350000 1.998848 28.847068 -2744.928123 -1245.792030
7.400000 1.991163 29.100333 -2723.296040 -1229.923899
7.450000 1.982266 28.746349 -2756.373005 -1269.673304
7.500000 2.024244 18.208430 -2923.502766 -1405.319532
7.550000 1.995490 16.739460 -3060.497493 -1563.879937
7.600000 2.000855 17.471136 -2994.581231 -1493.939677
7.650000 2.011060 18.337639 -2908.257217 -1399.962058
7.700000 2.007911 16.744354 -3060.424792 -1554.491330
7.750000 1.985263 17.006140 -3035.133813 -1546.186639
7.800000 1.990658 17.856976 -2953.030303 -1460.037142
7.850000 2.024863 17.125233 -3022.981496 -1504.334469
7.900000 1.998382 17.102415 -3027.382776 -1528.596321
7.950000 1.996350 17.515463 -2986.631269 -1489.369134
8.000000 1.987705 17.873049 -2947.451323 -1456.672473
8.050000 2.000677 18.338709 -2909.781615 -1409.274176
8.100000 2.006431 16.661185 -3065.727763 -1560.904380
8.150000 1.983794 17.372535 -2996.984562 -1509.139345
8.200000 2.011379 17.080255 -3027.274099 -1518.739799
8.250000 1.995067 17.693636 -2969.528687 -1473.228319
8.300000 2.017021 17.597113 -2983.520210 -1470.754678
8.350000 1.985205 17.921711 -2950.312436 -1461.408431
8.400000 1.983543 18.973531 -2851.119619 -1363.462260
8.450000 2.007392 18.129479 -2924.742963 -1419.198988
8.500000 1.989141 17.115141 -3020.288962 -1528.432937
8.550000 2.003967 18.110059 -2933.045708 -1430.070193
8.600000 2.040027 16.931309 -3038.548770 -1508.528574
8.650000 1.979145 17.020383 -3022.062753 -1537.703951
8.700000 2.005407 17.797850 -2963.690416 -1459.635263
8.750000 2.004041 18.294043 -2922.808029 -1419.776913
8.800000 1.997134 17.704896 -2965.149769 -1467.299515
8.850000 1.985091 17.591535 -2979.776329 -1490.957791
8.900000 1.964148 18.893601 -2858.668274 -1385.557057
8.950000 1.994070 18.213266 -2926.508270 -1430.955755
9.000000 2.004010 17.616483 -2978.084616 -1475.077347
