# started on Mon Apr 19 16:34:02 2021

168,,cs,5.93%,27041833383,100.00,,
0,,migrations,0.00%,27041833383,100.00,,
229,,faults,0.25%,27041833383,100.00,,
0,,fp_arith_inst_retired.scalar_single,0.00%,18025453420,66.66,5.0,GFLOPs
78906255313,,fp_arith_inst_retired.scalar_double,0.07%,18030662785,66.68,,
28571935457,,fp_arith_inst_retired.128b_packed_double,0.03%,18029978542,66.67,,
0,,fp_arith_inst_retired.128b_packed_single,0.00%,18030887621,66.68,,
13824049,,fp_arith_inst_retired.256b_packed_double,0.05%,18028701429,66.67,,
0,,fp_arith_inst_retired.256b_packed_single,0.00%,18022582985,66.65,,
27074091929,ns,duration_time,0.16%,27074091928,100.00,,
