# started on Mon Apr 19 16:33:19 2021

10,,cs,45.22%,45501606,100.00,,
0,,migrations,0.00%,45501606,100.00,,
211,,faults,0.16%,45501606,100.00,,
0,,fp_arith_inst_retired.scalar_single,0.00%,29601962,65.03,1.9,GFLOPs
64122057,,fp_arith_inst_retired.scalar_double,0.30%,29645381,65.13,,
10238777,,fp_arith_inst_retired.128b_packed_double,0.95%,29588491,65.00,,
0,,fp_arith_inst_retired.128b_packed_single,0.00%,30283886,66.53,,
224500,,fp_arith_inst_retired.256b_packed_double,1.87%,31844569,69.96,,
0,,fp_arith_inst_retired.256b_packed_single,0.00%,31105754,68.34,,
46084582,ns,duration_time,1.23%,46084582,100.00,,
