# t Temp Pres Epot Etot
0.000000 2.048126 27.862225 -1452.784575 -666.304336
0.050000 1.992583 29.073934 -1395.148102 -629.996126
0.100000 1.986492 28.968973 -1401.541029 -638.728256
0.150000 2.011714 29.176303 -1390.723216 -618.224878
0.200000 2.019834 29.852592 -1362.295296 -586.679054
0.250000 1.991959 27.067138 -1486.625425 -721.713059
0.300000 1.950006 29.712557 -1364.354283 -615.551892
0.350000 1.981842 30.115081 -1349.497812 -588.470639
0.400000 2.010822 28.400162 -1428.875033 -656.719247
0.450000 2.026124 27.691295 -1458.385183 -680.353489
0.500000 1.984682 28.556525 -1417.811753 -655.694045
0.550000 1.999761 29.900997 -1357.959321 -590.051059
0.600000 2.022195 29.183693 -1388.800012 -612.276979
0.650000 2.014073 28.339308 -1428.090727 -654.686825
0.700000 2.000587 28.308114 -1430.038587 -661.813356
0.750000 1.980462 28.306213 -1428.758055 -668.260642
0.800000 2.017433 29.408048 -1380.642843 -605.948469
0.850000 1.994634 29.489239 -1379.232089 -613.292555
0.900000 1.977202 29.368215 -1381.310494 -622.065102
0.950000 2.021506 28.379018 -1425.820286 -649.562010
1.000000 1.963695 28.610341 -1415.330320 -661.271515
1.050000 2.010389 28.518010 -1422.125299 -650.136107
1.100000 1.982140 29.539803 -1379.493891 -618.352144
1.150000 2.030643 28.539494 -1425.271648 -645.504791
1.200000 1.988169 28.013639 -1443.658016 -680.200956
1.250000 2.019076 28.734488 -1411.734474 -636.409446
1.300000 1.978440 29.207548 -1391.911219 -632.190324
1.350000 1.995594 29.848451 -1367.009173 -600.701155
1.400000 2.006026 29.162366 -1394.232341 -623.918464
1.450000 2.005262 28.588474 -1415.976129 -645.955472
1.500000 1.992958 28.204348 -1433.276787 -667.980849
1.550000 1.979252 29.200562 -1388.901455 -628.868727
1.600000 2.019142 28.624348 -1415.787748 -640.437239
1.650000 1.980812 28.326947 -1427.560952 -666.929265
1.700000 1.976912 28.771879 -1406.388458 -647.254076
1.750000 1.997594 28.654779 -1415.646052 -648.570075
1.800000 1.973643 30.712000 -1321.330423 -563.451512
1.850000 2.012897 27.429821 -1469.507619 -696.555178
1.900000 2.012118 28.505775 -1421.113033 -648.459757
1.950000 1.947411 29.029112 -1394.362249 -646.556286
2.000000 2.012086 29.111661 -1393.405298 -620.764351
2.050000 2.004861 28.513147 -1419.248803 -649.382184
2.100000 2.021290 29.015624 -1397.391429 -621.215985
2.150000 2.015600 28.846466 -1409.416997 -635.426516
2.200000 2.011627 29.335506 -1385.404953 -612.940362
2.250000 2.008047 28.775560 -1408.159557 -637.069461
2.300000 1.985074 28.356901 -1427.849231 -665.580812
2.350000 2.010576 31.100968 -1306.315891 -534.254538
2.400000 1.992169 29.074235 -1401.330449 -636.337391
2.450000 2.028741 27.804708 -1454.113109 -675.076376
2.500000 1.950819 27.880215 -1447.117229 -698.002788
2.550000 1.996651 29.142093 -1390.534707 -623.820700
2.600000 1.972019 30.478946 -1328.439711 -571.184579
2.650000 1.986738 28.334265 -1427.828345 -664.920898
2.700000 1.982293 28.888847 -1402.059196 -640.858498
2.750000 2.011934 27.885937 -1446.448322 -673.865564
2.800000 1.966644 28.362826 -1427.562550 -672.371291
2.850000 1.958340 29.822205 -1363.763753 -611.761047
2.900000 2.013641 28.491015 -1421.323812 -648.085684
2.950000 2.003517 29.681905 -1369.077923 -599.727302
3.000000 1.999200 29.140989 -1392.998659 -625.305814
3.050000 2.026438 28.835574 -1407.419924 -629.267780
3.100000 2.009230 26.679118 -1502.451947 -730.907682
3.150000 1.954722 29.240017 -1386.856111 -636.242741
3.200000 1.975344 29.525477 -1376.139537 -617.607273
3.250000 1.984033 29.972783 -1356.383850 -594.514991
3.300000 2.036509 29.304011 -1392.515603 -610.496007
3.350000 1.979197 28.040644 -1439.276083 -679.264475
3.400000 1.982898 29.625376 -1372.095892 -610.662939
3.450000 2.013888 28.356505 -1430.560457 -657.227614
3.500000 1.985095 28.988102 -1398.546385 -636.269750
3.550000 1.953456 29.695453 -1366.658595 -616.531601
3.600000 2.008831 27.861492 -1450.434115 -679.043054
3.650000 1.967675 28.568646 -1414.355177 -658.768089
3.700000 1.964768 27.690106 -1456.798259 -702.327465
3.750000 2.041429 30.352268 -1342.182024 -558.273144
3.800000 2.017694 28.690676 -1414.747320 -639.953015
3.850000 2.003048 28.943954 -1407.325103 -638.154559
3.900000 1.964923 30.655903 -1324.883103 -570.352507
3.950000 2.018037 28.912973 -1405.835214 -630.908922
4.000000 2.016498 28.551819 -1419.841940 -645.506588
4.050000 1.985630 27.565849 -1460.963554 -698.481625
4.100000 1.972986 29.801176 -1361.132627 -603.506117
4.150000 2.005027 28.973603 -1400.631772 -630.701567
4.200000 1.972390 28.324156 -1427.384293 -669.986550
4.250000 2.014208 29.316217 -1384.624432 -611.168655
4.300000 1.970576 28.405591 -1424.746914 -668.045742
4.350000 2.010694 29.423771 -1384.142962 -612.036329
4.400000 2.007286 29.279045 -1387.648141 -616.850413
4.450000 1.997882 28.894562 -1403.998776 -636.812014
4.500000 2.001314 27.559829 -1462.149618 -693.645043
4.550000 1.999245 29.327891 -1383.601545 -615.891616
4.600000 1.992775 28.429352 -1422.902563 -657.677118
4.650000 1.989218 28.605248 -1415.384724 -651.524872
4.700000 2.008961 30.041514 -1355.560730 -584.119683
4.750000 2.000149 30.626787 -1324.260050 -556.202988
4.800000 2.023269 28.263774 -1432.778094 -655.842647
4.850000 2.017565 29.907199 -1358.128240 -583.383183
4.900000 1.978812 27.682790 -1455.676158 -695.812318
4.950000 2.028479 28.890083 -1405.522373 -626.586528
5.000000 1.981430 28.895657 -1400.798072 -639.929090
5.050000 2.003721 28.204303 -1436.527424 -667.098673
5.100000 2.000678 29.663491 -1370.796006 -602.535649
5.150000 1.967167 28.334782 -1427.819114 -672.426914
5.200000 2.003545 27.996780 -1445.916648 -676.555519
5.250000 1.993116 27.740931 -1455.055123 -689.698718
5.300000 1.988585 28.847260 -1405.531550 -641.914784
5.350000 2.004434 28.823623 -1408.761831 -639.059265
5.400000 2.009354 28.529566 -1420.672873 -649.080980
5.450000 1.999679 30.051732 -1351.323648 -583.447093
5.500000 1.998239 29.061827 -1394.319975 -626.996056
5.550000 1.993586 28.371536 -1429.287317 -663.750417
5.600000 2.015815 27.343969 -1474.339185 -700.266249
5.650000 1.994491 28.358074 -1430.190266 -664.305620
5.700000 2.020787 30.502834 -1334.009093 -558.026837
5.750000 2.007014 27.095880 -1482.935845 -712.242389
5.800000 2.001874 29.561875 -1374.966950 -606.247360
5.850000 1.990423 28.944450 -1397.988682 -633.666089
5.900000 2.015915 28.366605 -1428.672273 -654.561040
5.950000 1.988131 28.644567 -1414.572512 -651.130031
6.000000 1.980294 27.356820 -1472.109460 -711.676480
6.050000 2.009450 29.801380 -1364.757700 -593.128877
6.100000 2.016585 29.343073 -1385.797285 -611.428597
6.150000 2.015490 28.159249 -1438.830989 -664.882701
6.200000 2.002054 28.604198 -1415.751558 -646.962855
6.250000 1.969290 28.433451 -1421.331338 -665.123989
6.300000 1.991348 30.217175 -1345.505493 -580.827878
6.350000 2.029595 29.525876 -1375.236940 -595.872537
6.400000 1.991089 29.909978 -1356.409665 -591.831528
6.450000 1.995451 27.463035 -1470.261360 -704.008110
6.500000 2.006995 27.606737 -1462.483453 -691.797189
6.550000 2.001849 27.740879 -1455.450262 -686.740134
6.600000 2.008657 29.192992 -1390.183537 -618.859133
6.650000 2.003092 28.313160 -1430.256981 -661.069684
6.700000 1.974769 29.445317 -1379.130491 -620.819186
6.750000 1.976296 29.854982 -1355.121654 -596.224056
6.800000 2.012852 30.273730 -1342.088359 -569.153320
6.850000 2.008383 27.972700 -1444.744074 -673.525102
6.900000 1.983170 29.552175 -1374.126778 -612.589632
6.950000 2.002350 28.628065 -1418.586259 -649.683935
7.000000 2.052809 29.348045 -1385.186138 -596.907472
7.050000 1.970872 28.619269 -1413.248694 -656.433738
